country,ip,prefixlength,version
FM,43.248.156.0,22,ipv4
FM,103.39.252.0,22,ipv4
FM,103.166.208.0,23,ipv4
FM,119.252.112.0,20,ipv4
FM,124.109.8.0,21,ipv4
