Country,IP,PrefixLength,Version
RW,41.74.160.0,20,ipv4
RW,41.138.80.0,21,ipv4
RW,41.186.0.0,16,ipv4
RW,41.197.0.0,16,ipv4
RW,41.222.244.0,22,ipv4
RW,41.242.140.0,22,ipv4
RW,102.22.128.0,18,ipv4
RW,102.130.32.0,21,ipv4
RW,102.209.168.0,22,ipv4
RW,102.211.72.0,22,ipv4
RW,102.213.212.0,23,ipv4
RW,102.214.220.0,23,ipv4
RW,102.215.8.0,22,ipv4
RW,102.218.176.0,22,ipv4
RW,102.219.173.0,24,ipv4
RW,105.178.0.0,17,ipv4
RW,105.179.0.0,19,ipv4
RW,154.68.64.0,18,ipv4
RW,156.38.8.0,21,ipv4
RW,196.44.240.0,20,ipv4
RW,196.49.7.0,24,ipv4
RW,196.223.12.0,24,ipv4
RW,196.223.240.0,21,ipv4
RW,197.157.128.0,18,ipv4
RW,197.157.212.0,22,ipv4
RW,197.234.244.0,22,ipv4
RW,197.243.0.0,17,ipv4
