Country,IP,PrefixLength,Version
GA,2001:43f8:1160::,48,ipv6
GA,2001:43f8:1161::,48,ipv6
GA,2c0f:3800::,32,ipv6
GA,2c0f:5c80::,32,ipv6
GA,2c0f:f038::,32,ipv6
GA,2c0f:f3e0::,32,ipv6
GA,2c0f:f640::,32,ipv6
GA,2c0f:f948::,32,ipv6
GA,2c0f:f9b0::,32,ipv6
