Country,IP,PrefixLength,Version
DM,2001:504:63::,48,ipv6
DM,2001:678:a50::,48,ipv6
DM,2602:fc3a::,36,ipv6
DM,2604:8c80::,32,ipv6
DM,2605:d880::,32,ipv6
DM,2a0e:fa00::,29,ipv6
